,event,event_size,datetime,actor
1518,http://www.newsreader-project.eu/LNdata/hackathon/2010/01/08/7XH6-W741-2R4R-3176.xml#enjoyEvent,6,08/01/2010,http://dbpedia.org/resource/Roy_Miller_(footballer)
1519,http://www.theguardian.com/football/2010/jan/08/togo-attack-premier-league-adebayour-africa-nations#haveEvent,5170,08/01/2010,http://dbpedia.org/resource/Kolo_Tour??
1520,http://www.theguardian.com/football/2010/jan/08/togo-attack-premier-league-adebayour-africa-nations#haveEvent,5170,08/01/2010,http://dbpedia.org/resource/Dickson_Etuhu
1521,http://www.newsreader-project.eu/LNdata/hackathon/2010/01/08/7XH0-XH51-2RM7-82FY.xml#injuryEvent,7,08/01/2010,http://dbpedia.org/resource/Alexandre_Pato
1522,http://www.newsreader-project.eu/LNdata/hackathon/2010/01/08/7XH0-XH51-2RM7-82FY.xml#uncertaintiesEvent,6,08/01/2010,http://dbpedia.org/resource/Alexandre_Pato
1523,http://www.newsreader-project.eu/LNdata/hackathon/2010/01/08/7XHN-GJS0-Y9NY-R181.xml#blastEvent,6,08/01/2010,http://dbpedia.org/resource/Lee_Dong-Gook
1524,http://www.newsreader-project.eu/LNdata/hackathon/2010/01/08/7XHN-GJS0-Y9NY-R181.xml#giveEvent,8,08/01/2010,http://dbpedia.org/resource/Lee_Dong-Gook
1525,http://www.theguardian.com/football/2010/jan/08/togo-attack-premier-league-adebayour-africa-nations#includeEvent,27,08/01/2010,http://dbpedia.org/resource/Michael_Essien
1526,http://www.theguardian.com/football/2010/jan/08/togo-attack-premier-league-adebayour-africa-nations#squadEvent,27,08/01/2010,http://dbpedia.org/resource/Michael_Essien
1527,http://www.newsreader-project.eu/LNdata/hackathon/2010/01/08/7XH6-69F0-Y9KG-Y0WJ.xml#thinkEvent,9,08/01/2010,http://dbpedia.org/resource/Nwankwo_Kanu
1528,http://www.theguardian.com/football/2010/jan/08/togo-attack-premier-league-adebayour-africa-nations#sayEvent,3360,08/01/2010,http://dbpedia.org/resource/Nwankwo_Kanu
1529,http://www.newsreader-project.eu/LNdata/hackathon/2010/01/08/7XHW-WYH1-2SGB-B3XC.xml#sayEvent,14,08/01/2010,http://dbpedia.org/resource/Lucas_Radebe
1530,http://www.newsreader-project.eu/LNdata/hackathon/2010/01/08/7XH6-69F0-Y9KG-Y0WJ.xml#playEvent,640,08/01/2010,http://dbpedia.org/resource/Kim_Bo-Kyung
1531,http://www.newsreader-project.eu/LNdata/hackathon/2010/01/08/7XHN-GJS0-Y9NY-R181.xml#expectEvent,8,08/01/2010,http://dbpedia.org/resource/Kim_Bo-Kyung
1532,http://www.newsreader-project.eu/LNdata/hackathon/2010/01/08/7XHV-3X71-2R4F-7040.xml#includeEvent,11,08/01/2010,http://dbpedia.org/resource/Obafemi_Martins
1534,http://www.newsreader-project.eu/LNdata/hackathon/2010/01/07/7XH2-29J0-Y9P2-832R.xml#playEvent,8,07/01/2010,http://dbpedia.org/resource/David_Beckham
1535,http://www.newsreader-project.eu/LNdata/hackathon/2010/01/07/7XH2-29J0-Y9P2-832R.xml#teamEvent,14,07/01/2010,http://dbpedia.org/resource/David_Beckham
1536,http://news.bbc.co.uk/sport2/hi/football/africa/8443908.stm#scorerEvent,16,07/01/2010,http://dbpedia.org/resource/Dominic_Adiyiah
1537,http://news.bbc.co.uk/sport2/hi/football/africa/8443908.stm#tournamentEvent,20,07/01/2010,http://dbpedia.org/resource/Dominic_Adiyiah
1538,http://www.theguardian.com/football/2010/jan/07/world-cup-bids-2018-2022-africa#filmEvent,36,07/01/2010,http://dbpedia.org/resource/Michael_Essien
1539,http://www.theguardian.com/football/2010/jan/07/world-cup-bids-2018-2022-africa#makeEvent,276,07/01/2010,http://dbpedia.org/resource/Nwankwo_Kanu
1540,http://www.theguardian.com/football/2010/jan/07/world-cup-bids-2018-2022-africa#wantEvent,360,07/01/2010,http://dbpedia.org/resource/Nwankwo_Kanu
1541,http://www.newsreader-project.eu/LNdata/hackathon/2010/01/08/7XGV-PT80-YBDY-R062.xml#clearEvent,7,08/01/2010,http://dbpedia.org/resource/Simon_Colosimo
1542,http://www.newsreader-project.eu/LNdata/hackathon/2010/01/08/7XGV-PT80-YBDY-R062.xml#failEvent,6,08/01/2010,http://dbpedia.org/resource/Simon_Colosimo
1543,http://www.newsreader-project.eu/LNdata/hackathon/2010/01/08/7XH0-XH51-2RM7-82FY.xml#injureEvent,6,08/01/2010,http://dbpedia.org/resource/Andrea_Pirlo
1544,http://www.newsreader-project.eu/LNdata/hackathon/2010/01/08/7XHV-3X71-2R4F-7040.xml#listEvent,15,08/01/2010,http://dbpedia.org/resource/Obafemi_Martins
1545,http://www.newsreader-project.eu/LNdata/hackathon/2010/01/08/7XHD-VCJ0-Y958-C0WG.xml#reserveEvent,7,08/01/2010,http://dbpedia.org/resource/Kodjovi_Obilal??
1546,http://www.newsreader-project.eu/LNdata/hackathon/2010/01/08/52DB-TPH1-JBH4-J4PW.xml#takeEvent,108,08/01/2010,http://dbpedia.org/resource/Samuel_Eto'o
1547,http://www.newsreader-project.eu/LNdata/hackathon/2010/01/08/7XH0-XH51-2RM7-82FY.xml#enjoyEvent,7,08/01/2010,http://dbpedia.org/resource/David_Beckham
1548,http://www.newsreader-project.eu/LNdata/hackathon/2010/01/08/7XH0-XH51-2RM7-82FY.xml#gameEvent,46,08/01/2010,http://dbpedia.org/resource/David_Beckham
1549,http://www.newsreader-project.eu/LNdata/hackathon/2010/01/08/7XH0-XH51-2RM7-82FY.xml#haulEvent,8,08/01/2010,http://dbpedia.org/resource/David_Beckham
1550,http://www.newsreader-project.eu/LNdata/hackathon/2010/01/08/7XH0-XH51-2RM7-82FY.xml#makeEvent,6,08/01/2010,http://dbpedia.org/resource/David_Beckham
1551,http://www.newsreader-project.eu/LNdata/hackathon/2010/01/08/7XH0-XH51-2RM7-82FY.xml#resumeEvent,8,08/01/2010,http://dbpedia.org/resource/David_Beckham
1552,http://www.newsreader-project.eu/LNdata/hackathon/2010/01/08/7XH0-XH51-2RM7-82FY.xml#seemEvent,5,08/01/2010,http://dbpedia.org/resource/David_Beckham
1553,http://www.newsreader-project.eu/LNdata/hackathon/2010/01/08/7XH0-XH51-2RM7-82FY.xml#tryEvent,8,08/01/2010,http://dbpedia.org/resource/David_Beckham
1555,http://www.newsreader-project.eu/LNdata/hackathon/2010/01/07/7XH2-67B1-2R4F-73PW.xml#levelEvent,6,07/01/2010,http://dbpedia.org/resource/Obafemi_Martins
1556,http://www.newsreader-project.eu/LNdata/hackathon/2010/01/07/7XH2-67B1-2R4F-73PW.xml#makeEvent,13,07/01/2010,http://dbpedia.org/resource/Obafemi_Martins
1557,http://news.bbc.co.uk/sport2/hi/football/africa/8443908.stm#seekEvent,22,07/01/2010,http://dbpedia.org/resource/Seydou_Keita_(footballer)
1558,http://www.newsreader-project.eu/LNdata/hackathon/2010/01/07/7XH2-29J0-Y9P2-832R.xml#attemptEvent,7,07/01/2010,http://dbpedia.org/resource/David_Beckham
1559,http://www.newsreader-project.eu/LNdata/hackathon/2010/01/07/7XH2-29J0-Y9P2-832R.xml#beginEvent,11,07/01/2010,http://dbpedia.org/resource/David_Beckham
1560,http://www.newsreader-project.eu/LNdata/hackathon/2010/01/07/7XH2-29J0-Y9P2-832R.xml#comeEvent,10,07/01/2010,http://dbpedia.org/resource/David_Beckham
1561,http://www.newsreader-project.eu/LNdata/hackathon/2010/01/07/7XH2-29J0-Y9P2-832R.xml#shotEvent,8,07/01/2010,http://dbpedia.org/resource/David_Beckham
1562,http://www.newsreader-project.eu/LNdata/hackathon/2010/01/07/7XH2-29J0-Y9P2-832R.xml#stintEvent,5,07/01/2010,http://dbpedia.org/resource/David_Beckham
1563,http://www.newsreader-project.eu/LNdata/hackathon/2010/01/07/7XH2-29J0-Y9P2-832R.xml#victoryEvent,8,07/01/2010,http://dbpedia.org/resource/David_Beckham
1564,http://www.newsreader-project.eu/LNdata/hackathon/2010/01/07/7XH2-29J0-Y9P2-832R.xml#winEvent,18,07/01/2010,http://dbpedia.org/resource/David_Beckham
1565,http://news.bbc.co.uk/sport2/hi/football/africa/8443908.stm#missEvent,22,07/01/2010,http://dbpedia.org/resource/Sulley_Muntari
1566,http://news.bbc.co.uk/sport2/hi/football/africa/8443908.stm#hopeEvent,48,07/01/2010,http://dbpedia.org/resource/Christopher_Katongo
1567,http://news.bbc.co.uk/sport2/hi/football/africa/8443908.stm#numberEvent,12,07/01/2010,http://dbpedia.org/resource/John_Paintsil
1568,http://www.newsreader-project.eu/LNdata/hackathon/2010/01/07/7XGT-JVP1-2PG0-D4YT.xml#transferEvent,8,07/01/2010,http://dbpedia.org/resource/Marcus_Haber
1569,http://news.bbc.co.uk/sport2/hi/football/africa/8443908.stm#lookEvent,28,07/01/2010,http://dbpedia.org/resource/Didier_Drogba
1570,http://www.newsreader-project.eu/LNdata/hackathon/2010/01/07/7XH2-67B1-2R4F-73PW.xml#nurseEvent,6,07/01/2010,http://dbpedia.org/resource/Yaya_Tour??
1571,http://www.newsreader-project.eu/LNdata/hackathon/2010/01/07/7XH2-67B1-2R4F-73PW.xml#starEvent,6,07/01/2010,http://dbpedia.org/resource/Yaya_Tour??
1572,http://www.newsreader-project.eu/LNdata/hackathon/2010/01/07/7XH2-67B1-2R4F-73PW.xml#toureEvent,5,07/01/2010,http://dbpedia.org/resource/Yaya_Tour??
1573,http://news.bbc.co.uk/sport2/hi/football/africa/8443908.stm#leadEvent,32,07/01/2010,http://dbpedia.org/resource/Samuel_Eto'o
1574,http://news.bbc.co.uk/sport2/hi/football/africa/8443908.stm#sideEvent,40,07/01/2010,http://dbpedia.org/resource/Samuel_Eto'o
1576,http://www.newsreader-project.eu/LNdata/hackathon/2010/01/07/7XGT-JVP1-2PG0-D4YT.xml#helpEvent,11,07/01/2010,http://dbpedia.org/resource/David_Beckham
1577,http://www.newsreader-project.eu/LNdata/hackathon/2010/01/07/7XGT-JVP1-2PG0-D4YT.xml#markEvent,6,07/01/2010,http://dbpedia.org/resource/David_Beckham
1578,http://www.newsreader-project.eu/LNdata/hackathon/2010/01/07/7XH2-29J0-Y9P2-832R.xml#crossEvent,11,07/01/2010,http://dbpedia.org/resource/David_Beckham
1579,http://www.newsreader-project.eu/LNdata/hackathon/2010/01/07/7XH2-29J0-Y9P2-832R.xml#gameEvent,5,07/01/2010,http://dbpedia.org/resource/David_Beckham
1580,http://www.newsreader-project.eu/LNdata/hackathon/2010/01/07/7XH2-29J0-Y9P2-832R.xml#lineEvent,6,07/01/2010,http://dbpedia.org/resource/David_Beckham
1581,http://www.newsreader-project.eu/LNdata/hackathon/2010/01/07/7XH2-29J0-Y9P2-832R.xml#midfieldEvent,5,07/01/2010,http://dbpedia.org/resource/David_Beckham
1582,http://www.newsreader-project.eu/LNdata/hackathon/2010/01/07/7XH2-29J0-Y9P2-832R.xml#positionEvent,10,07/01/2010,http://dbpedia.org/resource/David_Beckham
1583,http://www.newsreader-project.eu/LNdata/hackathon/2010/01/07/7XH2-29J0-Y9P2-832R.xml#scoreEvent,5,07/01/2010,http://dbpedia.org/resource/David_Beckham
1584,http://www.newsreader-project.eu/LNdata/hackathon/2010/01/07/7XH2-29J0-Y9P2-832R.xml#sharpenEvent,7,07/01/2010,http://dbpedia.org/resource/David_Beckham
1585,http://www.newsreader-project.eu/LNdata/hackathon/2010/01/07/7XH2-67B1-2R4F-73PW.xml#likesEvent,5,07/01/2010,http://dbpedia.org/resource/Stephen_Appiah
1586,http://news.bbc.co.uk/sport2/hi/football/africa/8443908.stm#captaincyEvent,10,07/01/2010,http://dbpedia.org/resource/Daniel_Cousin
1587,http://news.bbc.co.uk/sport2/hi/football/africa/8443908.stm#draftEvent,16,07/01/2010,http://dbpedia.org/resource/Dominic_Adiyiah
1588,http://www.newsreader-project.eu/LNdata/hackathon/2010/01/07/7XH2-29J0-Y9P2-832R.xml#pushEvent,11,07/01/2010,http://dbpedia.org/resource/Marco_Amelia
1589,http://www.newsreader-project.eu/LNdata/hackathon/2010/01/07/7XH2-29J0-Y9P2-832R.xml#inductEvent,7,07/01/2010,http://dbpedia.org/resource/Siri_Mullinix
1590,http://www.theguardian.com/football/2010/jan/07/world-cup-bids-2018-2022-africa#starEvent,40,07/01/2010,http://dbpedia.org/resource/Michael_Essien
1591,http://www.theguardian.com/football/2010/jan/07/world-cup-bids-2018-2022-africa#remainEvent,800,07/01/2010,http://dbpedia.org/resource/Didier_Drogba
1592,http://www.theguardian.com/football/2010/jan/07/world-cup-bids-2018-2022-africa#keepEvent,36,07/01/2010,http://dbpedia.org/resource/Nwankwo_Kanu
1593,http://www.theguardian.com/football/2010/jan/07/world-cup-bids-2018-2022-africa#seeEvent,740,07/01/2010,http://dbpedia.org/resource/Nwankwo_Kanu
1594,http://www.newsreader-project.eu/LNdata/hackathon/2010/01/07/7XH2-67B1-2R4F-73PW.xml#haveEvent,12,07/01/2010,http://dbpedia.org/resource/Mido_(footballer)
1595,http://www.newsreader-project.eu/LNdata/hackathon/2010/01/07/7XH2-67B1-2R4F-73PW.xml#relationshipEvent,7,07/01/2010,http://dbpedia.org/resource/Mido_(footballer)
1597,http://www.newsreader-project.eu/LNdata/hackathon/2010/01/06/7XH9-JX80-YBYD-235R.xml#includeEvent,28,06/01/2010,http://dbpedia.org/resource/Nwankwo_Kanu
1598,http://www.newsreader-project.eu/LNdata/hackathon/2010/01/06/7XGT-8XR1-2RFP-721P.xml#saveEvent,6,06/01/2010,http://dbpedia.org/resource/Jason_Crowe
1599,http://www.newsreader-project.eu/LNdata/hackathon/2010/01/06/7XGN-RBH1-2R97-V180.xml#informEvent,9,06/01/2010,http://dbpedia.org/resource/Orlando_Silva
1600,http://www.newsreader-project.eu/LNdata/hackathon/2010/01/06/578J-SNC1-JB2N-K3M6.xml#sayEvent,2656,06/01/2010,http://dbpedia.org/resource/Samuel_Eto'o
1601,http://www.newsreader-project.eu/LNdata/hackathon/2010/01/06/7XGJ-MK51-2RP6-S2P2.xml#getEvent,621,06/01/2010,http://dbpedia.org/resource/Michael_Owen
1602,http://www.newsreader-project.eu/LNdata/hackathon/2010/01/06/7XH0-X1D1-2PP6-N0BR.xml#teamEvent,432,06/01/2010,http://dbpedia.org/resource/Samuel_Eto'o
1603,http://www.newsreader-project.eu/LNdata/hackathon/2010/01/06/7XH0-X1D1-2PP6-N0BR.xml#CupEvent,63,06/01/2010,http://dbpedia.org/resource/Aruna_Dindane
1604,http://www.newsreader-project.eu/LNdata/hackathon/2010/01/06/7XH9-JX80-YBYD-235R.xml#leadEvent,7,06/01/2010,http://dbpedia.org/resource/Park_Ji-Sung
1605,http://www.newsreader-project.eu/LNdata/hackathon/2010/01/06/7XGJ-MK51-2RP6-S2P5.xml#startEvent,32,06/01/2010,http://dbpedia.org/resource/Mikel_John_Obi
1606,http://www.newsreader-project.eu/LNdata/hackathon/2010/01/06/7XGM-3RY0-Y9M1-M4PY.xml#refuseEvent,7,06/01/2010,http://dbpedia.org/resource/John_Utaka
1607,http://www.newsreader-project.eu/LNdata/hackathon/2010/01/06/7XGM-3RY0-Y9M1-M4PY.xml#releaseEvent,8,06/01/2010,http://dbpedia.org/resource/John_Utaka
1608,http://www.newsreader-project.eu/LNdata/hackathon/2010/01/06/7XGJ-MK51-2RP6-S215.xml#achieveEvent,9,06/01/2010,http://dbpedia.org/resource/Bert_Patenaude
1609,http://www.newsreader-project.eu/LNdata/hackathon/2010/01/06/7XGN-JMM0-Y9KW-C0F6.xml#sayEvent,2496,06/01/2010,http://dbpedia.org/resource/Landon_Donovan
1610,http://www.newsreader-project.eu/LNdata/hackathon/2010/01/06/7XGT-8XR1-2RFP-721P.xml#tellEvent,28,06/01/2010,http://dbpedia.org/resource/Landon_Donovan
1611,http://www.newsreader-project.eu/LNdata/hackathon/2010/01/06/7XGD-HMF0-YB64-42C7.xml#coreEvent,5,06/01/2010,http://dbpedia.org/resource/Craig_Moore
1612,http://www.newsreader-project.eu/LNdata/hackathon/2010/01/06/7XGN-JMM0-Y9KW-C0F6.xml#sayEvent,2496,06/01/2010,http://dbpedia.org/resource/Kasey_Keller
1613,http://www.newsreader-project.eu/LNdata/hackathon/2010/01/06/7XGJ-MK51-2RP6-S2P5.xml#setEvent,30,06/01/2010,http://dbpedia.org/resource/Nadir_Belhadj
1614,http://www.newsreader-project.eu/LNdata/hackathon/2010/01/06/7XGM-3RY0-Y9M1-M4PY.xml#signEvent,9,06/01/2010,http://dbpedia.org/resource/Benjani_Mwaruwari
1615,http://www.newsreader-project.eu/LNdata/hackathon/2010/01/07/7XGT-JVP1-2PG0-D4YT.xml#sufferEvent,9,07/01/2010,http://dbpedia.org/resource/Cristian_Chivu
1616,http://www.newsreader-project.eu/LNdata/hackathon/2010/01/07/7XH2-67B1-2R4F-73PW.xml#reportEvent,7,07/01/2010,http://dbpedia.org/resource/Obafemi_Martins
1618,http://www.newsreader-project.eu/LNdata/hackathon/2010/01/06/7XGM-3RY0-Y9M1-M4PY.xml#pickEvent,8,06/01/2010,http://dbpedia.org/resource/Kamel_Ghilas
1619,http://www.newsreader-project.eu/LNdata/hackathon/2010/01/06/7XGJ-MK51-2RP6-S2P5.xml#loseEvent,24,06/01/2010,http://dbpedia.org/resource/Nadir_Belhadj
1620,http://www.newsreader-project.eu/LNdata/hackathon/2010/01/06/7XGJ-MK51-2RP6-S2P5.xml#seeEvent,24,06/01/2010,http://dbpedia.org/resource/Didier_Drogba
1621,http://www.newsreader-project.eu/LNdata/hackathon/2010/01/06/7XGT-8XR1-2RFP-721P.xml#breakEvent,8,06/01/2010,http://dbpedia.org/resource/Jermaine_Beckford
1622,http://www.newsreader-project.eu/LNdata/hackathon/2010/01/06/7XGT-8XR1-2RFP-721P.xml#passEvent,10,06/01/2010,http://dbpedia.org/resource/Jermaine_Beckford
1623,http://www.newsreader-project.eu/LNdata/hackathon/2010/01/06/7XGT-8XR1-2RFP-721P.xml#slipEvent,6,06/01/2010,http://dbpedia.org/resource/Jermaine_Beckford
1624,http://www.newsreader-project.eu/LNdata/hackathon/2010/01/06/7XH0-X1D1-2PP6-N0BR.xml#CupEvent,63,06/01/2010,http://dbpedia.org/resource/Nadir_Belhadj
1625,http://www.newsreader-project.eu/LNdata/hackathon/2010/01/06/7XGJ-MK51-2RP6-S2P9.xml#defenderEvent,7,06/01/2010,http://dbpedia.org/resource/Gareth_Barry
1626,http://www.newsreader-project.eu/LNdata/hackathon/2010/01/06/7XGJ-MK51-2RP6-S2P5.xml#saleEvent,18,06/01/2010,http://dbpedia.org/resource/Emmanuel_Adebayor
1627,http://www.newsreader-project.eu/LNdata/hackathon/2010/01/06/7XGD-HMF0-YB64-42C7.xml#injureEvent,7,06/01/2010,http://dbpedia.org/resource/Scott_Chipperfield
1628,http://www.newsreader-project.eu/LNdata/hackathon/2010/01/06/7XH0-X1D1-2PP6-N0BR.xml#playerEvent,5,06/01/2010,http://dbpedia.org/resource/Samuel_Eto'o
1629,http://www.newsreader-project.eu/LNdata/hackathon/2010/01/06/7XGJ-MK51-2RP6-S2P5.xml#setEvent,30,06/01/2010,http://dbpedia.org/resource/Aruna_Dindane
1630,http://www.newsreader-project.eu/LNdata/hackathon/2010/01/06/7XGT-8XR1-2RFP-721P.xml#callEvent,40,06/01/2010,http://dbpedia.org/resource/Wes_Brown
1631,http://www.newsreader-project.eu/LNdata/hackathon/2010/01/06/7XGM-3RY0-Y9M1-M4PY.xml#takeEvent,19,06/01/2010,http://dbpedia.org/resource/Daniel_Cousin
1632,http://www.newsreader-project.eu/LNdata/hackathon/2010/01/06/7XGK-KJG1-2PG0-525J.xml#makeEvent,21,06/01/2010,http://dbpedia.org/resource/Kasey_Keller
1633,http://www.newsreader-project.eu/LNdata/hackathon/2010/01/06/7XGM-3RY0-Y9M1-M4PY.xml#takeEvent,19,06/01/2010,http://dbpedia.org/resource/Kamel_Ghilas
1634,http://www.newsreader-project.eu/LNdata/hackathon/2010/01/06/7XGV-JR71-2R6R-509M.xml#likesEvent,5,06/01/2010,http://dbpedia.org/resource/Rob_Friend
1635,http://www.newsreader-project.eu/LNdata/hackathon/2010/01/06/7XGM-3RY0-Y9M1-M4PY.xml#includeEvent,6,06/01/2010,http://dbpedia.org/resource/Didier_Drogba
1636,http://www.newsreader-project.eu/LNdata/hackathon/2010/01/06/7XH9-JX80-YBYD-23BM.xml#remainEvent,17,06/01/2010,http://dbpedia.org/resource/Didier_Drogba
1637,http://www.newsreader-project.eu/LNdata/hackathon/2010/01/06/7XGM-3RY0-Y9M1-M4PY.xml#guessEvent,7,06/01/2010,http://dbpedia.org/resource/Nwankwo_Kanu
1639,http://www.newsreader-project.eu/LNdata/hackathon/2010/01/05/7XGS-XVF0-Y958-C3X6.xml#makeEvent,7,05/01/2010,http://dbpedia.org/resource/Orlando_Silva
1640,http://www.newsreader-project.eu/LNdata/hackathon/2010/01/05/7XKB-NGB0-YC5N-32GH.xml#sayEvent,38,05/01/2010,http://dbpedia.org/resource/Orlando_Silva
1641,http://www.newsreader-project.eu/LNdata/hackathon/2010/01/05/7XGJ-8SH0-Y9KG-Y1TS.xml#reputedEvent,5,05/01/2010,http://dbpedia.org/resource/Daniel_Cousin
1642,http://www.newsreader-project.eu/LNdata/hackathon/2010/01/05/7Y90-PV40-YBWY-S2P7.xml#advantageEvent,6,05/01/2010,http://dbpedia.org/resource/Andranik_Teymourian
1643,http://www.newsreader-project.eu/LNdata/hackathon/2010/01/06/7XGK-6SD0-Y9M5-11H9.xml#sayEvent,10,06/01/2010,http://dbpedia.org/resource/Marco_Materazzi
1644,http://www.newsreader-project.eu/LNdata/hackathon/2010/01/06/7XGJ-MK51-2RP6-S2P5.xml#goalEvent,5,06/01/2010,http://dbpedia.org/resource/Daniel_Sturridge
1645,http://www.newsreader-project.eu/LNdata/hackathon/2010/01/06/7XGJ-MK51-2RP6-S215.xml#scoreEvent,10,06/01/2010,http://dbpedia.org/resource/Lucien_Laurent
1646,http://www.newsreader-project.eu/LNdata/hackathon/2010/01/06/7XGJ-MK51-2RP6-S2P9.xml#clashEvent,7,06/01/2010,http://dbpedia.org/resource/Gareth_Barry
1647,http://www.newsreader-project.eu/LNdata/hackathon/2010/01/06/7XGT-8XR1-2RFP-721P.xml#challengeEvent,7,06/01/2010,http://dbpedia.org/resource/Thierry_Henry
1648,http://www.newsreader-project.eu/LNdata/hackathon/2010/01/06/7XGT-8XR1-2RFP-721P.xml#contractEvent,8,06/01/2010,http://dbpedia.org/resource/Thierry_Henry
1649,http://www.newsreader-project.eu/LNdata/hackathon/2010/01/06/7XGT-8XR1-2RFP-721P.xml#seeEvent,12,06/01/2010,http://dbpedia.org/resource/Rio_Ferdinand
1650,http://www.newsreader-project.eu/LNdata/hackathon/2010/01/06/7XGD-9T00-Y9NW-50SR.xml#handEvent,10,06/01/2010,http://dbpedia.org/resource/David_Beckham
1651,http://www.newsreader-project.eu/LNdata/hackathon/2010/01/06/7XH0-X1D1-2PP6-N0BR.xml#expectEvent,8,06/01/2010,http://dbpedia.org/resource/Samuel_Eto'o
1652,http://www.newsreader-project.eu/LNdata/hackathon/2010/01/06/7XGJ-MK51-2RP6-S2P5.xml#loseEvent,24,06/01/2010,http://dbpedia.org/resource/Aruna_Dindane
1653,http://www.newsreader-project.eu/LNdata/hackathon/2010/01/06/7XGT-8XR1-2RFP-721P.xml#likesEvent,5,06/01/2010,http://dbpedia.org/resource/Dimitar_Berbatov
1654,http://www.newsreader-project.eu/LNdata/hackathon/2010/01/06/7XGS-8H40-Y9NR-H08G.xml#tellEvent,9,06/01/2010,http://dbpedia.org/resource/Toni_Kroos
1655,http://www.newsreader-project.eu/LNdata/hackathon/2010/01/06/7XGJ-MK51-2RP6-S2P5.xml#saleEvent,18,06/01/2010,http://dbpedia.org/resource/Kolo_Tour??
1656,http://www.newsreader-project.eu/LNdata/hackathon/2010/01/06/7XGD-HMF0-YB64-42C7.xml#forceEvent,8,06/01/2010,http://dbpedia.org/resource/Craig_Moore
1657,http://www.newsreader-project.eu/LNdata/hackathon/2010/01/06/7XGK-KJG1-2PG0-525J.xml#playEvent,6,06/01/2010,http://dbpedia.org/resource/Kasey_Keller
1658,http://www.newsreader-project.eu/LNdata/hackathon/2010/01/06/7XGD-HMF0-YB64-42C7.xml#injureEvent,7,06/01/2010,http://dbpedia.org/resource/David_Carney
1660,http://www.newsreader-project.eu/LNdata/hackathon/2010/01/04/7XG7-2P01-2R97-W3NY.xml#combinationEvent,6,04/01/2010,http://dbpedia.org/resource/Wes_Brown
1661,http://www.newsreader-project.eu/LNdata/hackathon/2010/01/04/7XG7-2P01-2R97-W3NY.xml#findEvent,9,04/01/2010,http://dbpedia.org/resource/Danny_Welbeck
1662,http://www.newsreader-project.eu/LNdata/hackathon/2010/01/04/7XG7-2P01-2R97-W3NY.xml#geedEvent,6,04/01/2010,http://dbpedia.org/resource/Antonio_Valencia
1663,http://www.newsreader-project.eu/LNdata/hackathon/2010/01/04/7XG7-2P01-2R97-W3NY.xml#sideEvent,11,04/01/2010,http://dbpedia.org/resource/Danny_Welbeck
1664,http://www.newsreader-project.eu/LNdata/hackathon/2010/01/04/7XG7-2P01-2R97-W3NY.xml#touchEvent,5,04/01/2010,http://dbpedia.org/resource/Antonio_Valencia
1665,http://www.newsreader-project.eu/LNdata/hackathon/2010/01/04/7XG7-2P01-2R97-W3NY.xml#squareEvent,6,04/01/2010,http://dbpedia.org/resource/Michael_Owen
1666,http://www.theguardian.com/football/2010/jan/04/david-beckham-lionel-messi#backEvent,18,04/01/2010,http://dbpedia.org/resource/David_Beckham
1667,http://www.theguardian.com/football/2010/jan/04/david-beckham-lionel-messi#getEvent,222,04/01/2010,http://dbpedia.org/resource/David_Beckham
1668,http://www.theguardian.com/football/2010/jan/04/david-beckham-lionel-messi#goEvent,27,04/01/2010,http://dbpedia.org/resource/David_Beckham
1669,http://www.theguardian.com/football/2010/jan/04/david-beckham-lionel-messi#haveEvent,1665,04/01/2010,http://dbpedia.org/resource/David_Beckham
1670,http://www.theguardian.com/football/2010/jan/04/david-beckham-lionel-messi#insistEvent,21,04/01/2010,http://dbpedia.org/resource/David_Beckham
1671,http://www.newsreader-project.eu/LNdata/hackathon/2010/01/04/7XG7-2P01-2R97-W3NY.xml#beamEvent,7,04/01/2010,http://dbpedia.org/resource/Wayne_Rooney
1672,http://www.newsreader-project.eu/LNdata/hackathon/2010/01/04/7XG7-2P01-2R97-W3NY.xml#blastEvent,5,04/01/2010,http://dbpedia.org/resource/Wayne_Rooney
1673,http://www.newsreader-project.eu/LNdata/hackathon/2010/01/04/7XGB-PD51-2RGX-T09B.xml#earnEvent,18,04/01/2010,http://dbpedia.org/resource/Tony_Tchani
1674,http://www.newsreader-project.eu/LNdata/hackathon/2010/01/04/7XGB-PD51-2RGX-T09B.xml#scoreEvent,30,04/01/2010,http://dbpedia.org/resource/Tony_Tchani
1675,http://www.newsreader-project.eu/LNdata/hackathon/2010/01/05/7XGS-XVF0-Y958-C3X6.xml#addressEvent,6,05/01/2010,http://dbpedia.org/resource/Orlando_Silva
1676,http://www.newsreader-project.eu/LNdata/hackathon/2010/01/05/7XGJ-8SH0-Y9KG-Y1TS.xml#knowEvent,9,05/01/2010,http://dbpedia.org/resource/Daniel_Cousin
1677,http://www.newsreader-project.eu/LNdata/hackathon/2010/01/05/7Y90-PV40-YBWY-S2P7.xml#takeEvent,12,05/01/2010,http://dbpedia.org/resource/Andranik_Teymourian
1678,http://www.newsreader-project.eu/LNdata/hackathon/2010/01/05/7XGM-8M61-2R6T-F1VT.xml#beatEvent,5,05/01/2010,http://dbpedia.org/resource/David_Beckham
